llm_as_judge,api,api_method,utterance,evaluation
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Series,Which cricket tournaments are currently being played?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Series,List all the cricket series that are available for viewing.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Series,What are the current cricket series I can get updates on?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Series,Can you provide a list of all cricket series in progress?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,What are the upcoming cricket matches?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,Can you show me the next cricket fixtures?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,List the upcoming 50 cricket games.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,What cricket matches are scheduled next?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,Show me the next 50 fixtures in cricket.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,What are the next cricket fixtures across all series?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,Can you list the upcoming cricket fixtures?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,What are the next 50 cricket matches?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,Show me the upcoming cricket fixtures.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures,List the next cricket matches across all series.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,Can you show me the fixtures for the Indian Premier League?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,What are the upcoming matches in the Ashes series?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,I want to see the schedule for the T20 World Cup.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,Could you list the results for the Big Bash League?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,Show me the fixtures for the Caribbean Premier League.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,What matches are coming up in the Pakistan Super League?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,Can you display the results for the ICC World Test Championship?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,I’d like to see the schedule for the Women’s T20 World Cup.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,What are the fixtures for the Bangladesh Premier League?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Series,Show me the upcoming matches in the County Championship.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"What cricket matches are scheduled for October 5, 2023?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"Can you show me the fixtures for November 12, 2023?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"I want to know the cricket games happening on December 25, 2023.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"List all the cricket matches for January 1, 2024.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"What’s on the cricket calendar for February 14, 2024?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"Show me the fixtures for March 8, 2024.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"Are there any cricket matches on April 10, 2024?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"What cricket games are planned for May 20, 2024?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"Can you list the fixtures for June 15, 2024?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Fixtures By Date,"I’d like to see the cricket matches scheduled for July 4, 2024.",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,Can you show me the latest cricket match results?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,What were the outcomes of the most recent cricket games?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,I'd like to see the scores from the last 50 cricket matches.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,Could you provide me with the latest cricket tournament results?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,Show me the recent cricket match scorecards.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,What are the latest results from the cricket series?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,Can you list the last 50 cricket match results?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,I need to see the most recent cricket game outcomes.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,What were the scores in the latest cricket fixtures?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results,Could you display the results of the last 50 cricket matches?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,What were the cricket results on 2023-10-15?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,Can you show me the match outcomes from 2023-09-25?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,I need the cricket scores for 2023-08-10.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,Tell me the results of the matches played on 2023-07-05.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,What happened in the cricket games on 2023-06-20?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,Show me the cricket results for 2023-05-15.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,Can you provide the match results from 2023-04-10?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,What were the outcomes of the cricket matches on 2023-03-05?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,I want to see the cricket scores for 2023-02-28.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Results By Date,Give me the results of the cricket games played on 2023-01-15.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,Can you show me the live scorecard for the match between India and Australia?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,What's the current scorecard for the England vs. New Zealand match?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,I need the live scorecard for the Pakistan vs. South Africa game.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,Show me the updated scorecard for the West Indies vs. Sri Lanka match.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,What's the latest scorecard for the Bangladesh vs. Afghanistan match?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,Can you display the live scorecard for the match featuring Australia and England?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,I want to see the scorecard for the India vs. Pakistan match.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,What's the current scorecard for the New Zealand vs. South Africa game?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,Show me the live scorecard for the Sri Lanka vs. Bangladesh match.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Cricket Live Data,Match Scorecard,Can you provide the updated scorecard for the Afghanistan vs. West Indies match?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,What is the current version of the weather forecast API?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,Can you show me the documentation for the weather forecast API?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,How can I check the latest version of the forecast API?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,Where can I find the documentation for the weather forecast API?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,What’s the current API version for the weather forecast service?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,Could you provide the link to the weather forecast API documentation?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,Is there a way to see the current version of the forecast API?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,I need to access the documentation for the weather forecast API. Can you help?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,What’s the latest version of the API for weather forecasts?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,Index,Can you tell me where to find the current version of the weather forecast API?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,What's the hourly weather forecast for New York City?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,"Can you give me the hourly forecast for Paris, France?",natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,I need the hourly weather details for Tokyo.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,What will the weather be like hour by hour in Sydney?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,Show me the hourly forecast for Berlin.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,Could you provide the hourly weather forecast for Rio de Janeiro?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,What's the hourly weather prediction for Moscow?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,I'd like to see the hourly forecast for Cape Town.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,Can you tell me the hourly weather forecast for Beijing?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastHourlyByCoordinates,What's the hourly weather outlook for Toronto?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,What's the weather forecast for the next 16 days in New York City?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,Can you give me the 16-day weather summary for Paris?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,I need the 16-day forecast for Tokyo.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,What's the weather going to be like in Sydney over the next 16 days?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,Could you provide the 16-day weather forecast for London?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,Tell me the 16-day weather outlook for Berlin.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,What's the 16-day weather forecast for Moscow?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,Can I get the 16-day weather summary for Beijing?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,What's the weather forecast for the next 16 days in Rio de Janeiro?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByCoordinates,Give me the 16-day weather forecast for Cape Town.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Can you show me the historical weather data for Central Park station?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,What was the weather like at Heathrow Airport station on 2023-10-15?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Get the last 24 hours of weather history for the Eiffel Tower station.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Show me the weather history for Tokyo Station from 2023-09-01.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,What’s the historical weather data for Sydney Observatory station over the last 48 hours?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Can you provide the weather history for Grand Central Station on 2023-08-20?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Give me the weather history for the Berlin Central Station over the past 72 hours.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,What was the weather at the Golden Gate Bridge station on 2023-07-04?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Show the historical weather data for the London Eye station for the last 12 hours.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByStationId,Can you get the weather history for the Statue of Liberty station on 2023-06-10?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,What was the weather like yesterday near the Eiffel Tower in Paris?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,Can you tell me the historical weather data for Central Park in New York?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,I need the weather history for the Sydney Opera House.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,What was the weather like last week at the Grand Canyon?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,Could you provide the historical weather information for the Taj Mahal?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,I’m curious about the weather history in Times Square.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,What was the weather like last month at the Great Wall of China?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,Can you give me the historical weather data for the Colosseum in Rome?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,I’d like to know the weather history for the Golden Gate Bridge.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetObservationHistoryByCoordinates,What was the weather like last year at the Statue of Liberty?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Is the weather forecast API currently operational?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Can you check if the forecast service is up and running?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Is the 16-day weather forecast API available right now?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Could you verify if the global weather forecast API is active?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Is the worldwide weather forecast service functioning properly?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Can you confirm if the forecast API is working at the moment?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Is the weather forecast API accessible right now?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Could you check the status of the 16-day weather forecast API?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Is the global weather forecast service currently online?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,GetStatus,Can you tell me if the weather forecast API is running?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,What's the weather forecast for Paris?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,Can you give me the 16-day forecast for New York?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,I need the weather forecast for Tokyo.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,What will the weather be like in London over the next two weeks?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,Show me the forecast for Sydney.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,Could you provide the 16-day weather forecast for Dubai?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,What's the long-term weather outlook for San Francisco?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,I'd like to see the forecast for Moscow.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,Can you tell me the weather forecast for Cape Town?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetForecastSummaryByLocationName,What's the 16-day weather forecast for Beijing?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,What's the weather forecast for Paris?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,Can you give me the hourly forecast for New York?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,I need the weather forecast for Tokyo.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,What will the weather be like in London tomorrow?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,Show me the forecast for Sydney.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,Can you provide the hourly weather forecast for Dubai?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,What's the forecast for San Francisco?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,I'd like to see the weather forecast for Moscow.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,Tell me the forecast for Cape Town.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Forecast,RapidApiGetHourlyForecastByLocationName,What's the weather going to be like in Beijing?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,Can you show me the candlestick chart for Ethereum to USDT?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,I need a candlestick chart for Bitcoin against Tether.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,What does the candlestick chart look like for Binance Coin to Bitcoin?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,Could you generate a candlestick chart for Ripple paired with USDT?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,Show me the candlestick chart for Litecoin against Bitcoin.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,I’d like to see the candlestick chart for Cardano paired with USDT.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,Can you display the candlestick chart for Dogecoin to Bitcoin?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,What’s the candlestick chart for Polkadot against USDT?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,Generate a candlestick chart for Chainlink paired with Bitcoin.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Binance charts,I need to see the candlestick chart for Solana against USDT.,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Is the candlestick chart service up and running?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Can you check if the candlestick chart API is healthy?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Is everything working fine with the candlestick chart system?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Could you verify the health status of the candlestick chart API?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Is the candlestick chart API operational right now?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Can you confirm that the candlestick chart service is functioning properly?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Is the candlestick chart API currently available?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Please check the health of the candlestick chart service.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Is the candlestick chart API in good health?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,Candlestick Chart,Health,Can you ensure the candlestick chart API is working as expected?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,What is the estimated solar power output for a 15 kWp installation in San Francisco?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,Can you estimate the monthly solar energy production for a 20 kWp system in New York City with a 30-degree tilt?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,How much solar power can a 10 kWp installation in Chicago generate if it faces south?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,Estimate the photovoltaic performance for a 25 kWp system in Miami with a 45-degree tilt and 10% loss.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,What’s the expected solar energy output for a 12 kWp installation in Seattle facing west?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,Can you calculate the monthly solar power for a 18 kWp system in Austin with a 20-degree tilt and 5% loss?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,Estimate the solar energy production for a 22 kWp installation in Denver facing north.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,What’s the predicted solar power output for a 14 kWp system in Boston with a 15-degree tilt and 8% loss?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,How much energy can a 16 kWp solar installation in Phoenix generate if it faces east?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/estimation,Estimate the monthly solar power for a 30 kWp system in Los Angeles with a 25-degree tilt and 12% loss.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,Can you predict the solar power generation for a PV plant located in Berlin with a panel technology of monocrystalline?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the solar forecast for my PV plant with ID 'GreenEnergyPlant123'?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,I need a solar power prediction for a system in Munich with a 30-degree declination and a 5000 Watt inverter.,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,Can you provide a solar forecast for a PV plant in Hamburg with a 45-degree azimuth and 10% system loss?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the solar power prediction for a PV system in Frankfurt with a 6000 Watt-Peak capacity?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,Can I get a solar forecast for a PV plant in Stuttgart with a 'forecast.solar' decoration?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the solar power generation forecast for a PV system in Cologne with a 20-degree declination and a 4000 Watt inverter?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,Can you predict the solar power output for a PV plant in Dresden with a 15% system loss and a 7000 Watt-Peak capacity?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,What’s the solar forecast for a PV plant in Leipzig with a 60-degree azimuth and a 5500 Watt inverter?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,SolarEnergyPrediction,/v2.0/solar/prediction,Can you provide a solar power prediction for a PV system in Düsseldorf with a 25-degree declination and a 12% system loss?,unnatural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,BIN/IP Checker,BIN Checker,Can you check the details for the BIN number 448590?,natural
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,BIN/IP Checker,BIN Checker,What information can you provide for the BIN 512345?,unnatural
